ID,review,label,,
3342,Baz fankar maqboliyat aam hasil na kar sake lekin alla elmi o adbi satah rakhne walon mein maqbol howe,1,,
3343,Waqai mai yr yeh pura hum pr bana hai aisa hi huwa tha kahi bhi nazer hi nh aya ,2,,
3344,Wah.. he was the person behind the camera,1,,
3345, Iss yadgar tareekhi chahke ki badolat na sirf Javed Miandad ne Pakistan ka riwayati hareef se mini world cup ki shikast ka badla liya bal ka Bharat ko nafsiyati  tour per aisa majroh kiya ka iss ke  bad Bharat ki team kabhi Pakistan ki ankh mein ankhein dal kar na dekh saki aur bain ul aqwami muqabalo (International Cricket ) mein Pakistan ka palra Bharat ka moqable mein hamesha bhari raha,1,,
3346,Agr sath mai danis b aa jayeee tou mazaa aa jye,1,,
3347,Ubqari buhat acha name hy ap ko koi problem hy,1,,
3348,Bjp Modi gaya tha vidio banane aur.nawaz shareef ko biryani khilane,2,,
3349,Manasik e Hajj Ka Aghaz Lakhon Farzandan e Tohid Mina Puhonch Gaye Khaimon Ka Bara Sheher Bas Gaya Kal Arafat Rawana Honge ,1,,
3350,16 MPO K Tehayt Nazer Band Kal Adam Lashker e Jhangvi K Serbarha Malik Ishaq Or In K 2 Bayton Samet 4 Afrad Ku Ne Griftar Kr Lia ,2,,
3351,Allah raham farma Ameen,1,,
3352,"aunty"" kitna bara haath hai??"" lol..",2,,
3353, Supreme Court mein bhi aik nayi tawanai peda ho gai aur janab Justice Iftikhar Muhammad Chaudhry ko un ke mansab se hatane ki koshishs un ke sathi Judges ne hi nakaam bana di,1,,
3354," Us waqt Islamabad ke bad Kangri House, Karachi mulki siyasat ka dosra barha markaz tha",1,,
3355, Jis shobey mein bhi inho ne qadam rakha aur khud ko aehal aur ba’kamaal sabit kiya,1,,
3356,Farishto ka Nuzool Aakhir Surto n ki tafseer ,1,,
3357,Jis shakhs ne sari zindagi nazreen aur tamashaiyon ke saamne apne funn ka muzahira karne mein guzari ho  wo bhala sharmeela kis tarah ho sakta hai  lekin haqiqat yeh hai ke Zia Mohyeddin sharmeele hain aur is silsile mein  main apni taraf se kuch kehne ke bajae khud un ke alfaaz dohrana chahonga,1,,
3358,Mujay anti-Imran Khan videos mat dikhao ,2,,
3359,jee ye to he,1,,
3360,Astaghfirullah... Allah reham kare,2,,
3361,Tujhe pata ha me q Hans Raha ho ye jis k bat Kar Raha ha vo 2 sal porani bat ha aur ye abi qundooz k accident k sath ye munsalik Raha ha,1,,
3362,Aankhon mein Na hai koi khwab Bs ik La MahdooD Udaasi hai Be intaha Chahat k Sath ,2,,
3363,tu kiya puja karay in kameeno ke,2,,
3364,Hazrat Sahib se mulaqat ke liye Surah Quraish 40 times shuru akhir 3 time Darood perha krein din mein aik mrtba ya jitna ho saky InShaa Allah mulaqat ke asbab bn jai gee.  40  ,1,,
3365,tumy bhot bhar gie h,2,,
3366,Allah in zalemu ko saza dy.,2,,
3367,Amaaa Teri Aqal ko salam,2,,
3368,Good 1,1,,
3369,Han lkn lame e lgrh ha 😂😂,2,,
3370,Gan* phatii k bhahrway bharway.,2,,
3371,Ellah muslem ko mujahid isllam ko kamyab banalo,1,,
3372,Zabrdast cheez ha km amount main.........!,1,,
3373,Munasib Security Ki Adam Farahmi K Bais Karachi Me Insidad e Polio Muhim Ko Rok Dia Gaya ,2,,
3374,Ye tarbiyati course aik saal mein mokammal kar laynay kay baad app nay Intermediate ki sanad li,1,,
3375,Unhon ne nasar nigari mein sir Syed aur Hali donon ke asrat shamil keye aur un jesa hi aslob ikhteyar kiya wo Sir Syed ki tehriron se ziyadah mutasir howe  is leye unhon ne sadgi aur salasat ke bawajud Sir Syed ki tehrir ki shagutagi ko pesh e nazar rakha aur Hali jesi rokhi pheki tehrir lekhne se gurez kiya albata un ki nasar mein kush tabi aur sanjidgi ka aik haseen tawazun paya jata hai,1,,
3376,Sasti hoo es lye hastiii ho.,2,,
3377,Fazool shirt fazool print kabhi na kharidna,2,,
3378,Aj ap ny dil he jeet lia.jo kuch howa aj election commission ky offc may fee submitte karwaty howy,1,,
3379,Party Rehnuma Chahtay Thay Main Ghar Me Chapatian Banati Rahun Shadi Ki Angothi Tak Nahi Mili Ghar Me Taweez Bhi Milay Reham Khan,2,,
3380,thankew sooo mch anty 😁😁,1,,
3381,Tehrik e Insaf K Memberaan Apni Tankhuwaen Flood Relief Fund Me Dain Gey ,1,,
3382,Wo bacha bach nahi saka magar mehaz Lady Diana ki mohabat o shafqat ke ehsas ne us ki aziyat kam kar di.,1,,
3383,Bari dair kardi meharban aate aate,1,,
3384,Aunty ji tumari tarhan unparh hain bichari,2,,
3385,Market se yehi pack 50 to 60 R.s main mill jata hai.,2,,
3386,Aik gallon ice cream ki kami thee bus aaj,2,,
3387,University ki mulazmat ke bad Pakistan National Centre ( Peshawar ) ke director muqarrar hue,1,,
3388,Mari bati ur un ky ghar walon kyliay dua ki darkhwast ha,1,,
3389, Politician ko adab aur adeeb ko siyasat ke asbaaq azbar hote the,1,,
3390,"mjhe tw yeh bohat hi ziada acha hai , price iski bohat kam hai lekin is mein koi kharabi nahi hai.. led bright hai aur time b sahi ata hai is mein.. doosri bat yeh hai k yeh pehenne mein comfortable hai, iska rubber bohat soft hai. kafi stylish lagta hai mjhe tw.. khush hoon main is se",1,,
3391,Aye haye haye niklo,2,,
3392,Kise malom tha ke ye bandhan aik ese almiye par anjam pazir ho ga jo logon ko aindah na jane kitne barson tak afsurdah karta rahe ga.,2,,
3393,Ye so called human n womem rights activists kahan hyn?,2,,
3394,"Pazeerai to khoob mili, lekin ghar walon ka rawaiyya na badla",2,,
3395,Mai ne medium size order ki thi sari ki sari large aai hn,2,,
3396,Airport Ka Nizam Darhm Barhm ,2,,
3397,Mushtaq Muhammad ke sath bhi un ki banti nah thi aur jab wo catptain banne to Intikhab Alam ki team mein shamoliyat par kisi tor par razi nahi the aur is mamle par un ka board se jhagra bhi ho gaya,2,,
3398,"20th senchery mainQadam, qalam our quloob per Alam Geer mehnat ager Kisi ne Ki he to Wo Ap hain.",1,,
3399,Khuda kaley aik fool topic py mat larain.,2,,
3400,Wo aaj bhi kisi drame ke set par hon to nihayat inkasari aur piyar ke sath apne juniors ko apna fan aik ustad ki tarha muntaqil kar rahe hote hain,1,,
3401,Min haisul qoam ham sab hejray hein.,2,,
3402,Asliat kuch mukhtalif thi.,2,,
3403,Lekin jab Sir Hashim ne kuch official baat karna shuru ki to andaza huwa k koi khatra nahi tha.,1,,
3404,Hindustani art cinemas ke qad aawar artists ki top of the list murattab ki jae to Farooq Sheikh ka naam yaqeeni taur par is mien shamil ho ga,1,,
3405,"bhai nhi baji kaho
:D :D",2,,
3406,Masha Allah cute nice Both. Mola Salamt or Khosh o Aabad Rakhy,1,,
3407,Hazrat jee mera bhi salam qabool karen,1,,
3408, Chooorrr dakoooo lutaryyyy sharifa family.,2,,
3409,Awla kaam kerdia hai agar bach gae hongy to khudi baaz ajain gaye r yaad rakhy gae k last time bund pay fire wajy thy ab nahe kerna,1,,
3410,behnaa ni shareef hoskti 🤣,2,,
3411,Bajawar lal musjid hafia sedeqi imal kasi abdul sallam zaif 4000 pakhtoon gar masmar karna taliban bichna musharaf farviz musharaf he,2,,
3412,yeh bacha nihqyat batmeez or dramay baaz ha i hate this kid.. isy pehly b kch shows ma dekh chuka hun,2,,
3413,Kuch bhi nahi pata bus uski personality pasand hai tumhay jiski waja sey itni mari ja rahi ho .,2,,
3414,Is se Bhar kar or kia chahye k Allah Taala Apna dedar atta kary.,1,,
3415,Beshumar lanat is kafir pe latka do isko,2,,
3416,Apki soch ko 21 topo ki salami,1,,
3417,UNHY jinsi toor br harasa krny ki kosis nhi blky aye roz unhy harasa kea jata hy.,2,,
3418,tharky baba ki bat sach hony wali h,2,,
3419, Raja gidh novel ki khaliq Bano Qudsiya Urdu ki maroof adeeba hai,1,,
3420,Hahahaha ach paanje grp me chugli kroon thaa 😂,2,,
3421,"Wow great talent,Masha Allah",1,,
3422,Wo munfarid aur barhe records ke maalik hain,1,,
3423,Ap bht Khbsoorat lg rhe ho,1,,
3424,Murshid aik tawajjah ki nazar mujh par bhe,1,,
3425, wukla tehreek kay daouran mazole Chief justice Iftekhar Muhammad Chaudhry ki bahali kay leye Nawaz Sharif nay bhar pur balkay kalidi kirdar ada keya iss kay alawa NRO jaisay badnam zamana qanun ko parliament say manzoor nahi karwanay kay silsilay mein bhi Mian Sahab ka  kirdar sab say zayadah ahmeyat kay hamil raha,2,,
3426,Agar nai kar sakty tu un mein jo thora behtar lagta ha us Ko vote daina pary ga.,1,,
3427,"bilkul hee kachra kisam ka necklace tha yay , halka sa paseena anay k baad is ka color hee ur gya pura ,biklul hee na kabil ay istamaal ban gya yay , isay utha k kachray may paink dia mainay to ,bilkul hee baykaar tareen cheez hai yay.",2,,
3428,Roooo swar k roo,2,,
3429,Ahle Khana Ne PS Shara e Faisal Me Report Jama Kara Di ,2,,
3430,or mara tujha marna ko karta ha,2,,
3431,"Apni bhar pur awaz, mardana  wajahat aur purtasur chehre ke bais wo pheli hi nazar mein nazreen ko bha gaye",1,,
3432,G nh kmeeniyo m shreef dekhti nh hu b :-\,2,,
3433, Javed Miandad  ne kahi munfarid records apne naam kiye woh musalsal 6 world cup mein hissa lene wale wahid khilari hain aur in mudad  chand  khilariuon mein se kia jin ki test matches  mein euns banane ki average kabhi 50 se niche nahi ai 2009 mein Imran khan aur Hanif Mohammad ka sath inhein 1CC ka Hall of Fame mein shamil kiya gaya,1,,
3434,pse to mai kabi na bolon tumhe 😘,2,,
3435,Is azeem kaam mein unhen jo kamyabi nasib hoi wo yaqenan heratnak hai.,1,,
3436,Allah pak Aap ka Saya tadyr tamam mkhloqat pr qaim rky... Ameen,1,,
3437,salam dear bht he acha phon hy muje kal he rcvd hua hy thenk u daraz,1,,
3438,Iss tara Ansar Burney ko kai baras tek jailon ki surat hal aur qaidyon ki halat zar ka chasm deed moshaheda ker ney ka moqa mil gea unhon ney qaid khaney hi mein yeh faisla ker lea kay jab bhi rahai mili bea gunah aur mazloom quidyon ki najat key leyeh koi adara quaim kerein gein.,1,,
3439,Iss sey pehlay kay Karachi waalay apni bkwaas ShuRu karr dyn...Mai unhay yehi kahoon ga kay Unn ki apni Mandiyoo mai Kuttay bik rhay hyn uss ka Kiyya ??,2,,
3440,Rana Fawad sb great personALLAH PAK UNHY KHUSH RAKHYAMEEN,1,,
3441,aa keery nikalty hain logon mai. happened oftn in gym,2,,
3442,Km se km 2017 me to nahi dekh sakty ager dunia baki rahi to 2100 me shyed sudhar jayn,1,,
3443, Jis ka aiteraf yeh khud bhi karte the,1,,
3444, Ashfaq Ahmed apne dramon mein plot se ziyada mukalmey par zoor dete the aur un ke kiradar taweel guftugo karte the,1,,
3445,Tawaf e Kaba Ko Ay Insan Tere Kamon ki Kia Auqaat Hy Jis K Liye Tu Namaz Ko Chor Deta Hy ,1,,
3446,Barthday Mubarak ho sr,1,,
3447,anum tum kini pyari ho,1,,
3448,Mukhtalif Hadsat Main 2 Afrad Janbahaq 9 Zakhmi ,2,,
3449,Crane Hadsay K Baad Bin Laden Company Ku Mazeed Kaam Na Milnay Ka Imkan Sath Uhdaydaron K Mulk Chornay Pr Pabandi Aiad ,2,,
3450,"Nasir Iqbal: Aaj ke dor mein khilari beron e mulk ja kar nahi kheel sakte, yahan agar kheelna chahein to yahan international tournaments nahi ho rahe, zahir hai ke jab ranking behtar hone ke mawaqe mehdod hon ge to aap acha kheel kheel",2,,
3451,Main ne toh tjhe kaha hi nhi... Tou khudi dil pe le gya,2,,
3452,Khud shahrukh khan ka is silsile mein yeh kehna hai ke Major General Shahnawaz in ke walid ke azeez the,1,,
3453,Inka har andaaz munfarid aur har roop judagana hai,1,,
3454,Lanat hai kanjron pe,2,,
3455,Means ap k rozay buht acahy guzar rahy ha,1,,
3456,Subhan Allah beshak,1,,
3457,"1944 mein ""Hindustan chor do�?ki tahreek mein lathi charj ka shikar hoker app ki do paslian toot gayein",2,,
3458,ALLIED SCHOOL PH 1 WALE KEHTE HAN K COURT K ORDER SE HMARA KOI TAALUQ NHI H.,2,,
3459,Bhatak rahay hain,2,,
3460,MQM Dehshatgard Hy ,2,,
3461,Hahahaha Punjab ban gya Baki Karachi ki kisi ko nhe fikar sai ja rhe hai gadhe khane walle,2,,
3462,abyy bhai rhny du tum ab..Qoum 3 basic need sy banti hai Health Education FoodYe roads wghera baad ki batein hai shaoor ki bt hai bss ur kch nhiEk kilo ata deny wala vote le jata hai lkn ye nhi sochty k humen ye ataa khud kamana kon sikhaega,2,,
3463,Giriftar Mulzim Police Ahilkar Nikla Kamran Jail Ki Security Me Tynat Hai Mazamat Pr Bachi Zakhmi Hoyi ,2,,
3464,1984 mein jaali refrendam ke dauran aik baar phir giraftar hue aur April 1985 tak jail mein rahe,2,,
3465, Anna Molka Ahmed ke baad ane wale fankaron ne in shah paron se behad istefadah kiya aur art ki taraqi ka bais banne.,1,,
3466,Ao logon ko stalk kartay hein!,2,,
3467,Nazimabad Me Firing Se 1 Shakhs Janbhaq 2 Zakhmi ,2,,
3468,fiqr na faqaa aish kr kaka,1,,
3469, Benazir Bhutto nay doraan-e-taleem  Oxford Union kay intakhabaat mein hissa liya aur union ki president muntakhab hoyein,1,,
3470,... Aao gheebat gheebat khelain,2,,
3471,latoo zarf kha se agya,2,,
3472,Jo jo b shamil on sb py lannnnatttt beshumar,2,,
3473,Medical College Jali Degree amp PMDC K Ghaplon Me Dr Asim Ka Hath Ta Teqiqati Idaron K Sath Tawun Karenge ,1,,
3474,Tahum hairat angez taur par yeh show nazreen mein wo pazeerai hasil na kar saka,2,,
3475,Qayam e Pakistan ke bad Hashim Khan ne royal air force club mein bahasiat Squash coach molazmet ikhtiyar ki aur khud ko suba sarhad mein hi mahdood kar leya aisa lagta tha ke woh Pakistan ki had tak hi mahsoor hoker rah jaein gey,2,,
3476,jiya ko realize h gaya k sherry us ko support kr skta h mgr hifazat nh,1,,
3477,Kia kahon yar bs,2,,
3478,Ya Allah tauba ke baghair maut na dena ya Allah jab tu hum sy razi hojaye tab bulana Ameen,1,,
3479, 1965 ke intekhabat mein Allama Raghib Ahsan ne Madr e Millat Mohtarma Fatima Jinnah ke haq mein aur president Ayub Khan ke khilaf mashraqi Pakistan mein be had kaam kiya,1,,
3480,MashAllah bht cute hain dono,1,,
3481,Q K Mafi Mangne K Bad B ,1,,
3482,Imran khan pooray pakistan ke liye soch rahaa hai.,1,,
3483,Ya hum sub ka khatma bil khair frmana,1,,
3484,Fazool,2,,
3485,Bht Acha Soap hai n Quick delivered,1,,
3486,"Edhi mustaqbil ki taraf dekhte huwe kahte hain, woh Pakistan kay har alaqay mein per hospital tameer karna chahte hain. ",1,,
3487,"Tahum is sone ko kundan banana ka sehra Baba-e-radio Syed Zulfiqar Ali Bukhari ke sir hai, jinho ne Mohammed Ali ko apne saya-e-atifat mein le kar awaaz ki aesi tarash kharash ki ke mulk bhar mein koi bhi sadakar Mohammed Ali ka muqabla na kar sakta tha",2,,
3488,In ka muntakhib karda kalaam samaton ke zariye audience ke adraak o shaoor ki gehraiyon mein apni tamam tar maeyne aafrini ke sath utarta chala jata hai,1,,
3489,Allah hazrat g ko slamat rakhay,1,,
3490,Yar dunia chand py punch gae or hum log abhi yeh sub karny main hi lagy hai kabhi media dikhata hai k yeh larka apni aankhen bht bahir tak nikal sakta hai to kabhi yeh ,2,,
3491,in logon ka koi deen iman nahi,2,,
3492,ALLAH walo dars par dehan dain bataon main na lagay,2,,
3493,HahahahahahahahahahahaAy taa teda azlan da sapna ayyy ,1,,
3494,Farooq Basketball chor football khela kar :P,2,,
3495,Jaya ko bohat se aise kirdar mile jin mein inhe acting ke johar dikhane ka mauqa mila,1,,
3496,Hum dekhenge  lazim hai ke hum bhi dekhenge   Jab takht giraae jaenge   Jab taaj uchale jaenge& In nazmon ko apni khobsurat aur munfarid awaaz mein gaa kar Iqbal Bano ne Amar kar diya aur khud bhi Amar ho gai,1,,
3497,Mashallah bhot khoob sir,1,,
3498,Eid Mubarak aapko bhi,1,,
3499,Agar use kisi third person se koi baat maloom hui to use is liye aehmiyat nahi degi kyun ke wo pehle se is ke barey mein janti hai,1,,
3500,Hana yr wo to ata he nhi ha paper me,2,,
3501,Haha ap plz mat pagal bano careem walo ki bato se...ye just awam ko bewKof banana janty hain,2,,
3502,Allah madad kare,1,,
3503,Anna Molka Ahmed ki koshishon se Punjab University fine art department jald hi mustehkam ho gaya aur talba ko fine art se khusosi lagao paida ho gaya.,1,,
3504,Shora,2,,
3505," Yahan tak ke in ki shohrat ghar ghar pohanch gai, bilkhusoos in ka yeh jumla zabaan zadd khaas o aam ho gaya",1,,
3506," 16 August 1946 ko jab Muslim League ne �?Yom e rast iqdaam �?manaya to hindoun ne Calcutta mein musalmano ke khoon se holi kheli, is mauqey par bahesiyat wazeer e aala apne tadbeer se fasadaat ki aag ko ziyada bharakne nahi diya",2,,
3507,Poura ilaaqa jaahil ka jaahil reh gya.,2,,
3508,Emma Watson 5 baras ki umer tak apne waldain ke darmiyan alehdgi tak Paris he mein rahi,2,,
3509,Saeed Khan apni bkwas apny pas rakho,2,,
3510,hahaha mera baag bhi jata sth r koi janny wala b nhi tha us din route mn,2,,
3511,Par 6 9 Shiddat Ka Zalzala ,2,,
3512,Oh yes . Jis ne face pe aata mala hoa hota hai. Haina,2,,
3513,jab wo bhi ban gaya to socha k circuit bana hi lo.,1,,
3514, Seth chotani ko angrezon ne apni resha dawaniyon aur sarkari aehkamat ke zariye dewaliya kar diya aur wo is sadmey se is daarfani se kooch kar gaey,2,,
3515,hmri jugjmnt kaml ki ha nw 😛😂😂😂😂,1,,
3516,Banday da puter ban te aqal nu hath paaRamzan hai mere kolo kuj sun na lawi,2,,
3517,"Bakwas tareen! They don't send actually what you order, u guys should stop making fool peoples, ghatya colours,lowest cloth quality,",2,,
3518,Mery ma bap k liye dua karin,1,,
3519,khuda garat karey in logon ko astagfirullha,2,,
3520,Pakistan Me RAW Ki Sargarmiyo Ka Mamla Aqwam e Mutahida Me Uthane Per Ghor ,1,,
3521,Lanat Teri zaat par Kutty,2,,
3522,Nae tu b puri jahil meri trha :p,2,,
3523,Is tarah Helen Keller ki zindagi mein taleem ka aghaz howa aur baad mein wo mukhtalif marahil te kar ke aik shandar musanifa bani.,1,,
3524,1992 hi mein Sadarti Award barae Husan e Karradagi se nawaza gaya,1,,
3525,ye youth k laptop ki screen darmiyaan se hi kion kharab hoti hye.,2,,
3526,waja behn? Bs jo keh dia wohi hna chahye,2,,
3527,Rajiv Gandhi bomb blast ke natije mein chal base.,2,,
3528,"Razia Sheer Khan: Abhi to mereghar walon ne mujhe har tarh ka support kiya hai,",1,,
3529," In ka show Jeena Isi Ka Naam hai, dekhne walo mien boat maqbool hua tha",1,,
3530,Agarcha aise artists mein Munni Begum aur Aziz Miyan qawaal ka naam bhi shamil hai,1,,
3531,karachi mai barish ki dua kar dain,1,,
3532,Orange T-shirt to change karle bhai ,2,,
3533,Salam .Shuru k ramzan mai jo dua bataie thi .27 bar prhny ki to us ky mashallah buht faidy hasil hoy hy .,1,,
3534,"Kaash yeh hamare hukamrano ko bhi samajh aa jae aur adlia ko bhi. Allah hum sab per raham farmae, Aameen",1,,
3535,Band kar dain es programme ko or es beygharat Sahir Lodhi k ghr the mujrhy karain zara,2,,
3536,Ye naya musawida e qanon mustaqbil mein Pakistan mein khatoon ke muqam aur hoqoq ke taiyon mein bunyadi ahmiyat ka hamil hia,1,,
3537,krna kya hai aur kaisy?? uper se guzr gya,2,,
3538,Arsal:-Sab kOo apni jan bachane ka haq ga.Jiya :-TOo tum na q nhi bachai...Arsal :- wohi tOo bachai Tum nhi samjhOo ge,1,,
3539,Azaadi ke bad beshtar arsaa bharti siyasat par congress bhaai rahi aur khud congress par ab Nehru khandaan haavi raha hai. ,2,,
3540,Allah sain Jannat firdous me alla maqaam day Amjad sabriii kha�?1,,,
3541,istimal kiya acha laga kafi acha face wash hai,1,,
3542,Helen Keller ki ziyadah tar koshishein apne hi jese degar nabena afrad ke leye waqf thi. ,1,,
3543,"Sirf Sahar ka hi nahin sub morning show bend hony chia
Sub fazool hoty hain
Sirf make up art hi sekathy hain",2,,
3544,Phela ball kahen short na par jaye is leye ye amoman phela ball tez karte,1,,
3545,Hahahhaah,2,,
3546,hahahahaha :D creativity dkho zra,2,,
3547,I haven't eaten any pizza and burger from last two months and,1,,
3548,"kia baat hai Asees bhai ,,, bht khoob",1,,
3549,"Bachion ki moshaqqat, begari, unki jabri molazmat, tahreek nuswan key mozu par un ke moqalat shae hotey rehte hain. Asma Jahangir ki do kitabain Angreazi zaban mein shaea ho chuki hain jin ka mozu hadud ordenence aur bachchon ki jabri moshaqqat hay.",1,,
